Copepod;;;cop;cop ID;Well;Gen;Inf round;Clutch;Mother;Line;Exposed;Grp;Trt (0=starved, 1=fed);Inf (0=uninf,1=inf);Day checked;Stage at checking;Date exposed;Day Dead;;Surv;days;Remarks;Grp2
38;3;C;038_3C;4_038_3C;3C;4;2;C4;A;control;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
38;3;D;038_3D;4_038_3D;3D;4;2;;;;0;unexp;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
38;4;A;038_4A;4_038_4A;4A;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
38;4;B;038_4B;4_038_4B;4B;4;2;C4;B;control;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
38;4;C;038_4C;4_038_4C;4C;4;2;C4;B;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
38;4;D;038_4D;4_038_4D;4D;4;2;C4;B;control;1;control;1;1;5;C3;21.11.2012;13.12.2012;13.12.2012;1;22;;4_control
38;5;A;038_5A;4_038_5A;5A;4;2;C4;B;control;1;control;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
38;5;B;038_5B;4_038_5B;5B;4;2;C4;B;control;1;control;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;4_control
38;5;C;038_5C;4_038_5C;5C;4;2;C4;B;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
38;5;D;038_5D;4_038_5D;5D;4;2;C4;B;control;1;uninf;1;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
38;6;A;038_6A;4_038_6A;6A;4;2;C4;B;control;1;control;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
38;6;B;038_6B;4_038_6B;6B;4;2;C4;B;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
38;6;C;038_6C;4_038_6C;6C;4;2;C4;B;control;1;control;1;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;4_control
38;6;D;038_6D;4_038_6D;6D;4;2;C4;B;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
39;1;A;039_1A;4_039_1A;1A;4;2;S5;B;slow;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
39;1;B;039_1B;4_039_1B;1B;4;2;S5;B;slow;1;slow;1;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
39;1;C;039_1C;4_039_1C;1C;4;2;S5;B;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
39;1;D;039_1D;4_039_1D;1D;4;2;S5;B;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
39;2;A;039_2A;4_039_2A;2A;4;2;S5;B;slow;1;slow;1;1;5;C2;21.11.2012;01.12.2012;01.12.2012;1;10;;5_slow
39;2;B;039_2B;4_039_2B;2B;4;2;S5;B;slow;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
39;2;C;039_2C;4_039_2C;2C;4;2;S5;B;slow;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
39;2;D;039_2D;4_039_2D;2D;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
39;3;A;039_3A;4_039_3A;3A;4;2;S5;B;slow;1;slow;1;1;5;C2;21.11.2012;11.12.2012;11.12.2012;1;20;;5_slow
39;3;B;039_3B;4_039_3B;3B;4;2;S5;B;slow;1;slow;1;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
39;3;C;039_3C;4_039_3C;3C;4;2;S5;B;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
39;3;D;039_3D;4_039_3D;3D;4;2;S5;B;slow;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
39;4;A;039_4A;4_039_4A;4A;4;2;S5;A;slow;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
39;4;B;039_4B;4_039_4B;4B;4;2;S5;A;slow;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
39;4;C;039_4C;4_039_4C;4C;4;2;S5;A;slow;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
39;4;D;039_4D;4_039_4D;4D;4;2;S5;A;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
39;5;A;039_5A;4_039_5A;5A;4;2;;;;0;unexp;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
39;5;B;039_5B;4_039_5B;5B;4;2;S5;A;slow;1;slow;1;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
39;5;C;039_5C;4_039_5C;5C;4;2;S5;A;slow;1;slow;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
39;5;D;039_5D;4_039_5D;5D;4;2;S5;A;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
39;6;A;039_6A;4_039_6A;6A;4;2;S5;A;slow;1;slow;1;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
39;6;B;039_6B;4_039_6B;6B;4;2;S5;A;slow;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
39;6;C;039_6C;4_039_6C;6C;4;2;S5;A;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
39;6;D;039_6D;4_039_6D;6D;4;2;S5;A;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
40;1;A;040_1A;4_040_1A;1A;4;2;F6;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
40;1;B;040_1B;4_040_1B;1B;4;2;F6;A;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
40;1;C;040_1C;4_040_1C;1C;4;2;F6;A;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
40;1;D;040_1D;4_040_1D;1D;4;2;F6;A;fast;1;uninf;1;;;;21.11.2012;21.12.2012;21.12.2012;1;30;;2_uninf
40;2;A;040_2A;4_040_2A;2A;4;2;F6;A;fast;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
40;2;B;040_2B;4_040_2B;2B;4;2;F6;A;fast;1;uninf;0;0;2;C1;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
40;2;C;040_2C;4_040_2C;2C;4;2;F6;A;fast;1;uninf;1;0;2;C2;21.11.2012;06.12.2012;06.12.2012;1;15;;2_uninf
40;2;D;040_2D;4_040_2D;2D;4;2;;;;0;unexp;1;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;nearly dead day 2;1_unexp
40;3;A;040_3A;4_040_3A;3A;4;2;F6;A;fast;1;fast;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
40;3;B;040_3B;4_040_3B;3B;4;2;F6;A;fast;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
40;3;C;040_3C;4_040_3C;3C;4;2;F6;A;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
40;3;D;040_3D;4_040_3D;3D;4;2;F6;A;fast;1;uninf;1;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
40;4;A;040_4A;4_040_4A;4A;4;2;F6;B;fast;1;fast;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
40;4;B;040_4B;4_040_4B;4B;4;2;F6;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
40;4;C;040_4C;4_040_4C;4C;4;2;F6;B;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
40;4;D;040_4D;4_040_4D;4D;4;2;F6;B;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
40;5;A;040_5A;4_040_5A;5A;4;2;F6;B;fast;1;fast;0;1;2;C1;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
40;5;B;040_5B;4_040_5B;5B;4;2;;;;0;unexp;0;;;;21.11.2012;;21.12.2012;0;30;;1_unexp
40;5;C;040_5C;4_040_5C;5C;4;2;F6;B;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
40;5;D;040_5D;4_040_5D;5D;4;2;F6;B;fast;1;fast;1;1;2;C3;21.11.2012;;21.12.2012;0;30;;3_fast
40;6;A;040_6A;4_040_6A;6A;4;2;F6;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
40;6;B;040_6B;4_040_6B;6B;4;2;F6;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
40;6;C;040_6C;4_040_6C;6C;4;2;F6;B;fast;1;fast;1;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
40;6;D;040_6D;4_040_6D;6D;4;2;F6;B;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
41;1;A;041_1A;4_041_1A;1A;4;2;F12;A;fast;1;uninf;1;0;2;C1;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
41;1;B;041_1B;4_041_1B;1B;4;2;F12;A;fast;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
41;1;C;041_1C;4_041_1C;1C;4;2;F12;A;fast;1;fast;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
41;1;D;041_1D;4_041_1D;1D;4;2;F12;A;fast;1;fast;0;1;2;C1;21.11.2012;27.11.2012;27.11.2012;1;6;nearly dead;3_fast
41;2;A;041_2A;4_041_2A;2A;4;2;F12;A;fast;1;uninf;1;0;2;C3;21.11.2012;;21.12.2012;0;30;;2_uninf
41;2;B;041_2B;4_041_2B;2B;4;2;F12;A;fast;1;fast;1;1;2;C2;21.11.2012;01.12.2012;01.12.2012;1;10;;3_fast
41;2;C;041_2C;4_041_2C;2C;4;2;;;;0;unexp;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
41;2;D;041_2D;4_041_2D;2D;4;2;F12;A;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
41;3;A;041_3A;4_041_3A;3A;4;2;F12;A;fast;1;fast;1;1;2;C1;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
41;3;B;041_3B;4_041_3B;3B;4;2;;;;0;unexp;1;0;2;C1;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
41;3;C;041_3C;4_041_3C;3C;4;2;F12;A;fast;1;fast;0;1;2;C3;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
41;3;D;041_3D;4_041_3D;3D;4;2;F12;A;fast;1;uninf;0;0;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
41;4;A;041_4A;4_041_4A;4A;4;2;F12;B;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
41;4;B;041_4B;4_041_4B;4B;4;2;F12;B;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
41;4;C;041_4C;4_041_4C;4C;4;2;;;;0;unexp;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
41;4;D;041_4D;4_041_4D;4D;4;2;F12;B;fast;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
41;5;A;041_5A;4_041_5A;5A;4;2;;;;0;unexp;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
41;5;B;041_5B;4_041_5B;5B;4;2;F12;B;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
41;5;C;041_5C;4_041_5C;5C;4;2;F12;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
41;5;D;041_5D;4_041_5D;5D;4;2;F12;B;fast;1;fast;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
41;6;A;041_6A;4_041_6A;6A;4;2;F12;B;fast;1;fast;1;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
41;6;B;041_6B;4_041_6B;6B;4;2;F12;B;fast;1;uninf;1;0;2;C2;21.11.2012;15.12.2012;15.12.2012;1;24;;2_uninf
41;6;C;041_6C;4_041_6C;6C;4;2;F12;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
41;6;D;041_6D;4_041_6D;6D;4;2;F12;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
42;1;A;042_1A;4_042_1A;1A;4;2;F8;A;fast;1;fast;0;1;5;C1;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
42;1;B;042_1B;4_042_1B;1B;4;2;F8;A;fast;1;fast;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
42;1;C;042_1C;4_042_1C;1C;4;2;F8;A;fast;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
42;1;D;042_1D;4_042_1D;1D;4;2;F5;A;fast;1;fast;1;1;5;C2;21.11.2012;04.12.2012;04.12.2012;1;13;;3_fast
42;2;A;042_2A;4_042_2A;2A;4;2;F8;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
42;2;B;042_2B;4_042_2B;2B;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;1_unexp
42;2;C;042_2C;4_042_2C;2C;4;2;F5;A;fast;1;uninf;1;0;5;C2;21.11.2012;06.12.2012;06.12.2012;1;15;;2_uninf
42;2;D;042_2D;4_042_2D;2D;4;2;F5;A;fast;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
42;3;A;042_3A;4_042_3A;3A;4;2;F8;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
42;3;B;042_3B;4_042_3B;3B;4;2;F8;A;fast;1;fast;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
42;3;C;042_3C;4_042_3C;3C;4;2;F5;A;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
42;3;D;042_3D;4_042_3D;3D;4;2;F5;A;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
42;4;A;042_4A;4_042_4A;4A;4;2;F5;B;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
42;4;B;042_4B;4_042_4B;4B;4;2;F5;B;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
42;4;C;042_4C;4_042_4C;4C;4;2;F5;B;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
42;4;D;042_4D;4_042_4D;4D;4;2;F5;B;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
42;5;A;042_5A;4_042_5A;5A;4;2;F5;B;fast;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
42;5;B;042_5B;4_042_5B;5B;4;2;F5;B;fast;1;fast;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
42;5;C;042_5C;4_042_5C;5C;4;2;F5;B;fast;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
42;5;D;042_5D;4_042_5D;5D;4;2;;;;0;unexp;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
42;6;A;042_6A;4_042_6A;6A;4;2;F5;B;fast;1;fast;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
42;6;B;042_6B;4_042_6B;6B;4;2;F5;B;fast;1;fast;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
42;6;C;042_6C;4_042_6C;6C;4;2;F5;B;fast;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
42;6;D;042_6D;4_042_6D;6D;4;2;F5;B;fast;1;uninf;1;0;5;C2;21.11.2012;01.12.2012;01.12.2012;1;10;;2_uninf
43;1;A;043_1A;4_043_1A;1A;4;2;S10;A;slow;1;uninf;1;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
43;1;B;043_1B;4_043_1B;1B;4;2;S10;A;slow;1;slow;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;5_slow
43;1;C;043_1C;4_043_1C;1C;4;2;S10;A;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
43;1;D;043_1D;4_043_1D;1D;4;2;S10;A;slow;1;slow;0;1;5;C1;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
43;2;A;043_2A;4_043_2A;2A;4;2;;;;0;unexp;1;;;;21.11.2012;;21.12.2012;0;30;;1_unexp
43;2;B;043_2B;4_043_2B;2B;4;2;S10;A;slow;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
43;2;C;043_2C;4_043_2C;2C;4;2;S10;A;slow;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
43;2;D;043_2D;4_043_2D;2D;4;2;S10;A;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
43;3;A;043_3A;4_043_3A;3A;4;2;S10;A;slow;1;uninf;1;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
43;3;B;043_3B;4_043_3B;3B;4;2;S10;A;slow;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
43;3;C;043_3C;4_043_3C;3C;4;2;;;;0;unexp;0;;;;21.11.2012;;21.12.2012;0;30;;1_unexp
43;3;D;043_3D;4_043_3D;3D;4;2;S10;A;slow;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
43;4;A;043_4A;4_043_4A;4A;4;2;S10;B;slow;1;uninf;1;0;5;C2;21.11.2012;20.12.2012;20.12.2012;1;29;;2_uninf
43;4;B;043_4B;4_043_4B;4B;4;2;;;;0;unexp;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
43;4;C;043_4C;4_043_4C;4C;4;2;S10;B;slow;1;slow;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
43;4;D;043_4D;4_043_4D;4D;4;2;S10;B;slow;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
43;5;A;043_5A;4_043_5A;5A;4;2;S10;B;slow;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
43;5;B;043_5B;4_043_5B;5B;4;2;S10;B;slow;1;uninf;1;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
43;5;C;043_5C;4_043_5C;5C;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
43;5;D;043_5D;4_043_5D;5D;4;2;S10;A;slow;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
43;6;A;043_6A;4_043_6A;6A;4;2;S10;B;slow;1;slow;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;5_slow
43;6;B;043_6B;4_043_6B;6B;4;2;S10;B;slow;1;slow;1;1;5;C2;21.11.2012;01.12.2012;01.12.2012;1;10;;5_slow
43;6;C;043_6C;4_043_6C;6C;4;2;S10;B;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
43;6;D;043_6D;4_043_6D;6D;4;2;S10;A;slow;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
44;1;A;044_1A;4_044_1A;1A;4;2;F10;A;fast;1;fast;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
44;1;B;044_1B;4_044_1B;1B;4;2;F10;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
44;1;C;044_1C;4_044_1C;1C;4;2;F10;A;fast;1;fast;1;1;5;C2;21.11.2012;20.12.2012;20.12.2012;1;29;;3_fast
44;1;D;044_1D;4_044_1D;1D;4;2;;;;0;unexp;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
44;2;A;044_2A;4_044_2A;2A;4;2;F10;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
44;2;B;044_2B;4_044_2B;2B;4;2;F10;A;fast;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
44;2;C;044_2C;4_044_2C;2C;4;2;F10;A;fast;1;uninf;1;0;5;C3;21.11.2012;;21.12.2012;0;30;;2_uninf
44;2;D;044_2D;4_044_2D;2D;4;2;F10;A;fast;1;fast;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;3_fast
44;3;A;044_3A;4_044_3A;3A;4;2;F10;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
44;3;B;044_3B;4_044_3B;3B;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;1_unexp
44;3;C;044_3C;4_044_3C;3C;4;2;F10;A;fast;1;fast;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;3_fast
44;3;D;044_3D;4_044_3D;3D;4;2;F10;A;fast;1;fast;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;3_fast
44;4;A;044_4A;4_044_4A;4A;4;2;F10;B;fast;1;fast;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
44;4;B;044_4B;4_044_4B;4B;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
44;4;C;044_4C;4_044_4C;4C;4;2;F10;B;fast;1;uninf;1;0;5;C3;21.11.2012;;21.12.2012;0;30;;2_uninf
44;4;D;044_4D;4_044_4D;4D;4;2;F10;B;fast;1;fast;1;1;5;C3;21.11.2012;;21.12.2012;0;30;;3_fast
44;5;A;044_5A;4_044_5A;5A;4;2;F10;B;fast;1;fast;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
44;5;B;044_5B;4_044_5B;5B;4;2;F10;B;fast;1;fast;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
44;5;C;044_5C;4_044_5C;5C;4;2;F10;B;fast;1;fast;1;1;5;C2;21.11.2012;21.12.2012;21.12.2012;1;30;;3_fast
44;5;D;044_5D;4_044_5D;5D;4;2;F10;B;fast;1;fast;1;1;5;C2;21.11.2012;20.12.2012;20.12.2012;1;29;;3_fast
44;6;A;044_6A;4_044_6A;6A;4;2;F10;B;fast;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
44;6;B;044_6B;4_044_6B;6B;4;2;F10;B;fast;1;fast;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
44;6;C;044_6C;4_044_6C;6C;4;2;F10;B;fast;1;uninf;1;0;5;C3;21.11.2012;;21.12.2012;0;30;;2_uninf
44;6;D;044_6D;4_044_6D;6D;4;2;;;;0;unexp;1;0;5;C3;21.11.2012;;21.12.2012;0;30;;1_unexp
45;1;A;045_1A;4_045_1A;1A;4;2;C6;A;control;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
45;1;B;045_1B;4_045_1B;1B;4;2;C6;A;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
45;1;C;045_1C;4_045_1C;1C;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;1_unexp
45;1;D;045_1D;4_045_1D;1D;4;2;C6;A;control;1;control;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
45;2;A;045_2A;4_045_2A;2A;4;2;C6;A;control;1;control;1;1;5;C2;21.11.2012;13.12.2012;13.12.2012;1;22;;4_control
45;2;B;045_2B;4_045_2B;2B;4;2;C6;A;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
45;2;C;045_2C;4_045_2C;2C;4;2;C6;A;control;1;uninf;0;0;5;C3;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
45;2;D;045_2D;4_045_2D;2D;4;2;C6;A;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
45;3;A;045_3A;4_045_3A;3A;4;2;;;;0;unexp;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
45;3;B;045_3B;4_045_3B;3B;4;2;C6;A;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
45;3;C;045_3C;4_045_3C;3C;4;2;C6;A;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
45;3;D;045_3D;4_045_3D;3D;4;2;C6;A;control;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
45;4;A;045_4A;4_045_4A;4A;4;2;C6;B;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
45;4;B;045_4B;4_045_4B;4B;4;2;C6;B;control;1;control;1;1;5;C2;21.11.2012;08.12.2012;08.12.2012;1;17;;4_control
45;4;C;045_4C;4_045_4C;4C;4;2;C6;B;control;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
45;4;D;045_4D;4_045_4D;4D;4;2;;;;0;unexp;0;0;5;C3;21.11.2012;29.11.2012;29.11.2012;1;8;;1_unexp
45;5;A;045_5A;4_045_5A;5A;4;2;C6;B;control;1;uninf;1;0;5;C3;21.11.2012;08.12.2012;08.12.2012;1;17;;2_uninf
45;5;B;045_5B;4_045_5B;5B;4;2;C6;B;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
45;5;C;045_5C;4_045_5C;5C;4;2;C6;B;control;1;control;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
45;5;D;045_5D;4_045_5D;5D;4;2;C6;B;control;1;control;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
45;6;A;045_6A;4_045_6A;6A;4;2;C6;B;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
45;6;B;045_6B;4_045_6B;6B;4;2;;;;0;unexp;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
45;6;C;045_6C;4_045_6C;6C;4;2;C6;B;control;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
45;6;D;045_6D;4_045_6D;6D;4;2;C6;B;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
46;1;A;046_1A;4_046_1A;1A;4;2;F3;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
46;1;B;046_1B;4_046_1B;1B;4;2;F3;B;fast;1;fast;0;1;2;C1;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
46;1;C;046_1C;4_046_1C;1C;4;2;F3;B;fast;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
